type;ident;lat;long;y_proj;x_proj;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.1.26-3; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-3;-16.37723441;-71.52684643;8187657.362;230087.7151;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-3;-16.37694282;-71.52648858;8187690.12;230125.5586;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-3;-16.37670811;-71.52620223;8187716.486;230155.8395;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-3;-16.3764762;-71.52642848;8187741.86;230131.3396;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-3;-16.37700904;-71.52705114;8187682.041;230065.5251;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-4; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-4;-16.37696334;-71.52709604;8187687.041;230060.6634;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-4;-16.37664588;-71.52672162;8187722.685;230100.2433;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-4;-16.37645162;-71.52691532;8187743.933;230079.2735;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-4;-16.37676638;-71.52727679;8187708.605;230041.0742;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-5; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-5;-16.37744162;-71.5276605;8187633.34;230000.9947;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-5;-16.37718651;-71.52733709;8187662.013;230035.2085;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-5;-16.37701192;-71.52713455;8187681.612;230056.6154;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-5;-16.37678433;-71.52734992;8187706.522;230033.2834;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-5;-16.37722437;-71.52785506;8187657.132;229979.9017;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-6; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-6;-16.37791483;-71.52822355;8187580.202;229941.471;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-6;-16.37767738;-71.52792991;8187606.881;229972.5262;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-6;-16.3774823;-71.52770374;8187628.778;229996.4296;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-6;-16.37725879;-71.52791013;8187653.249;229974.0642;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-6;-16.37748555;-71.52817418;8187627.793;229946.1559;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-6;-16.37770775;-71.52841201;8187602.877;229921.0437;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-7; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-7;-16.37744937;-71.52863448;8187631.186;229896.9103;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-7;-16.37765278;-71.52846777;8187608.888;229915.0086;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-7;-16.37752021;-71.52829236;8187623.799;229933.573;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-7;-16.37744208;-71.52820044;8187632.571;229943.2892;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-7;-16.37724753;-71.52838781;8187653.86;229922.9951;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-7;-16.37716533;-71.52864007;8187662.624;229895.9217;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-7;-16.3772551;-71.52877251;8187652.51;229881.8898;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-8; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-8;-16.37741833;-71.52818086;8187635.225;229945.3489;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-8;-16.37730843;-71.52804893;8187647.568;229959.2979;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-8;-16.37721272;-71.52794357;8187658.305;229970.426;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-8;-16.37708817;-71.5280483;8187671.954;229959.0615;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-8;-16.37702364;-71.52813212;8187678.987;229950.0142;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-8;-16.37722726;-71.52835265;8187656.151;229926.725;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-9; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-9;-16.3771835;-71.52789481;8187661.604;229975.5969;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-9;-16.37704098;-71.52772568;8187677.608;229993.4772;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-9;-16.37688395;-71.52755614;8187695.218;230011.3799;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-9;-16.37687471;-71.52774619;8187695.988;229991.0562;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-9;-16.37687304;-71.52782888;8187696.063;229982.2161;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-9;-16.37692149;-71.52794186;8187690.549;229970.2079;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-9;-16.37698356;-71.52807093;8187683.505;229956.4988;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37678755;-71.52783563;8187705.518;229981.376;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37668986;-71.52762823;8187716.61;230003.4079;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37665465;-71.52755183;8187720.609;230011.5251;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37670671;-71.52751681;8187714.893;230015.3398;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37658817;-71.52738944;8187728.185;230028.7897;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37653397;-71.52729726;8187734.309;230038.566;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37642972;-71.52713842;8187746.061;230055.399;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37634515;-71.52701339;8187755.59;230068.646;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37622943;-71.5270927;8187768.297;230060.0101;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37642383;-71.52749356;8187746.241;230017.4351;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-10;-16.37663392;-71.52792094;8187722.413;229972.0475;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-11; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-11;-16.37658377;-71.52825139;8187727.526;229936.6609;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-11;-16.3766496;-71.52805307;8187720.502;229957.9473;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-11;-16.37641279;-71.52759073;8187747.334;230007.0339;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-11;-16.37624583;-71.52725584;8187766.264;230042.5959;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-11;-16.37617907;-71.5271161;8187773.841;230057.4398;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-11;-16.37592901;-71.52726091;8187801.331;230041.6184;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-11;-16.37645772;-71.52831248;8187741.4;229929.958;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-12; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-12;-16.37696938;-71.52894466;8187683.913;229863.0977;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-12;-16.37710859;-71.52885604;8187668.619;229872.7613;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-12;-16.37717513;-71.52878978;8187661.34;229879.934;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-12;-16.37684884;-71.52821388;8187698.231;229941.0348;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-12;-16.3764879;-71.52839363;8187737.95;229921.326;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-12;-16.37681018;-71.52903433;8187701.418;229853.2947;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37689607;-71.52983631;8187690.842;229767.6999;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37682729;-71.52936447;8187699.085;229818.0336;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37678272;-71.52911418;8187704.352;229844.7221;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37658029;-71.52869773;8187727.318;229888.9527;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37649896;-71.52851712;8187736.562;229908.1433;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37643488;-71.52839049;8187743.825;229921.5891;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37614737;-71.52852332;8187775.478;229906.9963;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37644814;-71.52916436;8187741.327;229838.8985;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-13;-16.37679151;-71.52986684;8187702.377;229764.2928;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-14; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-14;-16.37641449;-71.52833577;8187746.154;229927.4086;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-14;-16.37620421;-71.52791894;8187769.989;229971.6686;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-14;-16.3760071;-71.5275526;8187792.299;230010.5506;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-14;-16.37587648;-71.5272654;8187807.141;230041.0652;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-14;-16.37560554;-71.5273837;8187836.979;230028.0487;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-14;-16.3761307;-71.52846306;8187777.404;229913.4134;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-15; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.26-15;-16.3760081;-71.52682408;8187793.157;230088.4145;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-15;-16.37574719;-71.52696103;8187821.86;230073.4179;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-15;-16.37548898;-71.52708229;8187850.285;230060.1025;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-15;-16.37555502;-71.52722835;8187842.779;230044.5828;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.26-15;-16.37607219;-71.52698745;8187785.844;230071.0416;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-1; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-1;-16.37654051;-71.52601496;8187735.29;230175.6233;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-1;-16.3764553;-71.52589429;8187744.883;230188.403;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-1;-16.37639948;-71.52576434;8187751.237;230202.2146;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-1;-16.37620149;-71.52544499;8187773.58;230236.0739;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-1;-16.37592744;-71.5256193;8187803.688;230217.0665;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-1;-16.37622655;-71.52613273;8187769.891;230162.6049;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-1;-16.37641688;-71.52636151;8187748.516;230138.4153;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-1;-16.37664524;-71.52614239;8187723.526;230162.1481;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-2; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-2;-16.37635884;-71.52639958;8187754.891;230134.2662;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-2;-16.37621762;-71.52623563;8187770.743;230151.5941;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-2;-16.37599647;-71.52584922;8187795.74;230192.5878;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-2;-16.37588796;-71.52566076;8187808.004;230212.5815;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-2;-16.37561743;-71.52582907;8187837.73;230194.2195;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-2;-16.37602143;-71.52671201;8187791.83;230100.4106;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-3; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-3;-16.3759617;-71.52675067;8187798.391;230096.1955;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-3;-16.37578231;-71.52633103;8187818.809;230140.7985;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-3;-16.3756287;-71.52598189;8187836.28;230177.9027;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-3;-16.37557305;-71.52583886;8187842.631;230193.113;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-3;-16.37528522;-71.52599938;8187874.283;230175.5606;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-3;-16.37548227;-71.52645735;8187851.859;230126.8852;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-3;-16.37568244;-71.52688061;8187829.135;230081.924;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-4; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-4;-16.3756412;-71.52690632;8187833.666;230079.1194;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-4;-16.37549662;-71.52661986;8187850.054;230109.5363;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-4;-16.37536316;-71.52633337;8187865.21;230139.9713;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-4;-16.37522753;-71.5260207;8187880.641;230173.2022;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-4;-16.37510427;-71.52607576;8187894.214;230167.1478;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-4;-16.37497511;-71.52614082;8187908.427;230160.0162;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-4;-16.37517949;-71.52656015;8187885.242;230115.4808;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-4;-16.37541874;-71.52701027;8187858.156;230067.7031;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37519685;-71.52595967;8187884.119;230179.6823;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37501682;-71.52555214;8187904.591;230222.9905;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37492297;-71.52534078;8187915.263;230245.451;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37487207;-71.5252069;8187921.075;230259.6894;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37483891;-71.5251292;8187924.85;230267.949;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.3748017;-71.52505145;8187929.072;230276.2068;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37464887;-71.52514912;8187945.863;230265.5585;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37452946;-71.52523485;8187958.969;230256.2308;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37466343;-71.52553629;8187943.737;230224.1984;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37482549;-71.52584578;8187925.384;230191.3437;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-5;-16.37495399;-71.52608119;8187910.844;230166.36;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37543189;-71.52584569;8187858.249;230192.1879;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37555777;-71.52579308;8187844.383;230197.9844;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37544873;-71.52556887;8187856.753;230221.7968;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37535834;-71.52538457;8187867.004;230241.37;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37527218;-71.525166;8187876.834;230264.6116;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37520935;-71.52501584;8187883.989;230280.5737;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37514049;-71.52488324;8187891.789;230294.6509;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37495501;-71.5249854;8187912.188;230283.4772;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37485557;-71.52503631;8187923.129;230277.8994;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.3750614;-71.52549724;8187899.729;230228.9201;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-6;-16.37525959;-71.5259232;8187877.221;230183.6665;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37571625;-71.52568271;8187826.985;230209.9985;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37586432;-71.5255772;8187810.732;230221.4794;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37571996;-71.52535564;8187827.008;230244.9598;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37560454;-71.5251618;8187840.044;230265.5183;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37547308;-71.52494197;8187854.891;230288.8324;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37536994;-71.52475442;8187866.558;230308.7348;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37523995;-71.524823;8187880.858;230301.2266;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37517472;-71.52487758;8187888.007;230295.3028;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37531402;-71.52519583;8187872.162;230261.4808;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-7;-16.37558794;-71.52575977;8187841.087;230201.5862;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37606645;-71.5254681;8187788.499;230233.4176;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37616889;-71.52540048;8187777.249;230240.7858;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37595467;-71.52502844;8187801.458;230280.2534;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37580983;-71.52479255;8187817.807;230305.2652;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37572228;-71.5246208;8187827.729;230323.501;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37568453;-71.52454444;8187832.008;230331.6106;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37554106;-71.52464099;8187847.764;230321.0937;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37541712;-71.52472962;8187861.368;230311.4503;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37562769;-71.52510159;8187837.561;230271.9849;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-8;-16.37590997;-71.52556088;8187805.7;230223.2859;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37556232;-71.52455773;8187845.521;230330.0216;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37565607;-71.52450038;8187835.219;230336.2802;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37548077;-71.52419836;8187855.026;230368.3174;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37534668;-71.52395152;8187870.199;230394.5152;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37522797;-71.52374226;8187883.62;230416.7163;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37513673;-71.52357764;8187893.939;230434.1849;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37499967;-71.52366374;8187908.999;230424.7944;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37486855;-71.52376589;8187923.38;230413.6962;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37508258;-71.52413792;8187899.19;230374.2295;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37522945;-71.52439641;8187882.588;230346.8048;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-9;-16.37538867;-71.52467177;8187864.594;230317.5942;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-10; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-10;-16.37507648;-71.52484187;8187898.93;230298.9852;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-10;-16.37525204;-71.5247477;8187879.619;230309.2907;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-10;-16.37535422;-71.52468123;8187868.396;230316.5359;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-10;-16.37520455;-71.52439439;8187885.347;230346.9865;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-10;-16.37495994;-71.52454909;8187912.221;230330.1156;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-10;-16.37477059;-71.52466026;8187933.036;230317.9741;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-10;-16.37476669;-71.52482073;8187933.255;230300.8176;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-10;-16.37484003;-71.52496958;8187924.938;230285.0105;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-11; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-11;-16.37512426;-71.52429919;8187894.362;230357.0512;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-11;-16.37508843;-71.5242219;8187898.431;230365.2622;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-11;-16.37497866;-71.52427841;8187910.508;230359.0709;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-11;-16.3747806;-71.52439282;8187932.283;230346.571;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-11;-16.37477674;-71.52456958;8187932.477;230327.674;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-11;-16.37515691;-71.52438223;8187890.637;230348.2205;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37477443;-71.52499392;8187932.168;230282.3182;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37470585;-71.52484026;8187939.965;230298.647;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37470973;-71.52455488;8187939.914;230329.153;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37471803;-71.52427467;8187939.368;230359.1128;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.3747243;-71.52404087;8187938.984;230384.1093;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37453239;-71.52403164;8187960.242;230384.831;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37438321;-71.52403153;8187976.759;230384.6382;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37438808;-71.52441218;8187975.714;230343.9612;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37438817;-71.52476036;8187975.241;230306.7491;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37438768;-71.52500265;8187974.973;230280.8528;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-12;-16.37449887;-71.52517259;8187962.438;230262.8426;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-13; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-13;-16.37473297;-71.52398122;8187938.103;230390.4962;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-13;-16.37473961;-71.52370572;8187937.734;230419.9498;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-13;-16.37472569;-71.52360392;8187939.411;230430.811;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-13;-16.37443611;-71.52315958;8187972.06;230477.9033;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-13;-16.37441637;-71.52349586;8187973.798;230441.9351;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-13;-16.37440929;-71.52379121;8187974.19;230410.3587;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-13;-16.3744054;-71.52396696;8187974.387;230391.5694;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-14; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.27-14;-16.37510328;-71.52353791;8187897.695;230438.386;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-14;-16.37491227;-71.52319759;8187919.294;230474.4952;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-14;-16.37473524;-71.52288177;8187939.312;230508.0059;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-14;-16.37445065;-71.52236645;8187971.503;230562.6912;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-14;-16.37441855;-71.52297293;8187974.252;230497.828;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.27-14;-16.37484152;-71.52369301;8187926.469;230421.4492;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1; ; ;10000000;11015404.5; ; ; ; ; ; ; ; ; ; 
TRACK;1.1.28-1;-16.372824;-71.52386273;8188149.601;230400.5344;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.37278895;-71.52363883;8188153.779;230424.416;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.37267553;-71.52358502;8188166.407;230430.0108;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.37259491;-71.52352053;8188175.418;230436.7932;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.3724068;-71.52336164;8188196.455;230453.5164;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.37230106;-71.5232696;8188208.283;230463.2075;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.37211654;-71.52352271;8188228.376;230435.902;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.37222764;-71.52361711;8188215.951;230425.9652;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.37247662;-71.52384448;8188188.084;230402.0071;False; ; ;0; ; ; ; ; ; 
TRACK;1.1.28-1;-16.37279367;-71.52405714;8188152.701;230379.7143;False; ; ;0; ; ; ; ; ; 
