id,gravity_model,bfca,sfca_2
0401010001,1238.334276440568,50.360666773660135,39.656410256410254
0401020001,99.0010125796844,24.749918837243865,24.75
0401030001,762.9500109933824,27.317532192335115,29.78617216117216
0401030004,0,0,0
0401030005,0,0,0
0401030007,26.199384117006797,31.99999998069394,32
0401030008,0,0,0
0401030009,0,0,0
0401040001,652.6694050921893,39.784548896370616,39.8
0401040002,28.00023383250237,2.0000103413031973,2
0401040003,8.010283820350635,0.11511291054999871,0
0401040005,1324.0355966270397,15.889456960026621,16.07758620689655
0401040006,1090.8408378407123,12.793970312237212,14.173228346456693
0401040007,1256.7120145111576,17.271772728440666,16.07758620689655
0401040009,873.4231299169396,16.053001862227983,18.617522937725255
0401050001,959.5270033980212,12.67773412213859,11.207224205337413
0401050002,817.6871731013244,15.055189666565695,15.153846153846153
0401050007,2236.8101193355633,14.997981711326691,13.105362321943092
0401050008,1932.383008068223,13.328979672311878,13.105362321943092
0401050009,1100.7885412524724,14.2941441224766,18.033466897106493
0401050010,2.1958499612839346,0.13332718757413822,0.13333333333333333
0401050011,1.7973159920486592,0.24999997909746186,0.25
0401060001,188.7289938961966,1.6623497044269042,1.3782227391626547
0401060008,113.47156170111249,1.215763706122377,1.10465002712968
0401060009,4.040399046382802,0.13459409056853744,0.13333333333333333
0401060010,106.50591150878881,1.1870495642090357,1.10465002712968
0401060011,76.40242360337359,1.105167546319011,1.3354192578989106
0401060012,70.7755729950346,1.1881673090295664,1.10465002712968
0401060013,51.74095656881932,1.1309327206863775,1.26090002712968
0401060015,103.00040447194671,1.1532821398417594,1.6089919699318855
0401060016,104.2574905518178,1.341432864234898,2.2409678372018704
0401060017,0,0,0
0401060018,1157.3258274896284,15.654693031271673,15.647058823529411
0401060019,160.89264896772107,5.168966998690132,2.365574624791551
0401060021,214.07664387981262,31.207901692766818,6.981325540542467
0401060022,173.4191401617474,13.12742592324714,6.981325540542467
0401060026,189.66680452476035,1.728909450039734,1.3782227391626547
0401060027,144.40320959669367,1.4851426675112933,1.6089919699318855
0401060028,179.81574869099566,1.6637717253156674,1.3782227391626547
0401060029,122.84614514602926,1.3074270438047328,1.6089919699318855
0401060030,33.58214088451708,1.1427180624836557,0.7828823410208983
0401060031,3.2759547594166714,0.11765955671459574,0.11764705882352941
0401060032,94.89140959057046,2.442317220385753,1.3738562091503268
0401060033,628.4098996709805,18.157224160665596,19.038981300508727
0401060034,7.19101632614689,0.35702560419473056,0.32958333333333334
0401060035,0,0,0
0401060036,0,0,0
0401060038,224.5854678268234,26.12415004580422,6.981325540542467
0401060039,1156.569002760011,15.644247060298854,15.647058823529411
0401060040,1500.3626250670702,16.963548215629004,14.536091127098322
0401060041,176.36572524743374,1.5641888023860908,1.3782227391626547
0401060042,166.62148225621732,7.137395697675174,7.352754111971038
0401060043,554.8570889344454,18.984221171802215,14.002890173410405
0401060044,90.87181602605565,2.4614369355406702,2.3042125799736235
0401060045,562.3135821087818,19.116605292820676,22.819556840077073
0401060046,1512.422804449145,17.31766895413994,19.038981300508727
0401070001,970.5746409378639,13.108958103984829,13.108108108108109
0401070002,85.29872328763786,2.75520130349624,2.7333333333333334
0401090001,1435.1652515234236,21.347806907714347,17.447552447552447
0401100001,113.47156170111249,1.215763706122377,1.10465002712968
0401110001,999.1988528613496,14.591922500026255,22.530542920498306
0401110003,696.2067636194924,15.255978666164982,9.359474223113818
0401110004,891.0264903484472,13.379779598848083,9.947703671908643
0401110006,70.15761562482056,1.5485262145439893,1.2981648483319668
0401110007,99.59250648812505,2.1134932820072647,1.9130434782608696
0401110008,244.21177781491377,2.347650684098147,4.166666666666667
0401110010,306.7407346451005,2.958993518375556,4.166666666666667
0401110011,722.4693484863947,13.014167452996174,11.930492759560844
0401110012,29.965048242905848,1.2618543395999822,1.2413793103448276
0401110014,105.5326132030134,1.733336155773774,2.0570934197605384
0401110015,73.47451807384822,1.5462490530151813,1.3640241128298451
0401110016,787.5548028084561,8.204651506324947,4.166666666666667
0401120001,1565.9922605730123,15.867374152087208,17.447552447552447
0401130001,2.422766737424011,0.34285699351612403,0.34285714285714286
0401130002,4.5247403670865305e-9,6.293746065108134e-10,0
0401130003,3.244314253097693e-8,3.767255997167751e-9,0
0401130004,4.28673151973561e-6,2.2659023030679648e-7,0
0401130005,1.0303909763802586,0.051399828789817165,0.043478260869565216
0401130006,0.003148750134419802,1.6622496450542548e-4,0
0401130007,0.9096821468914499,0.3025959331884201,0.30303030303030304
0401130008,0.38368039435670775,0.06753171685602052,0.06451612903225806
0401130009,0.13850820695032376,0.07095770730778116,0.07142857142857142
0401130010,0.33155717995633255,0.06365754651555837,0.06451612903225806
0401130012,9.827615136831585e-4,4.806146291659299e-4,0
0401130014,2.8878178570880406e-6,1.5391668826851264e-7,0
0401150001,0.7794984031903467,0.255923365317714,0.2564102564102564
0401150002,28.913329235056672,0.8277851112131204,0.8269230769230769
0401150004,29.779776242409447,0.5300413309480292,0.5471698113207547
0401150007,1.3653161227534905,0.3861078828416139,0.1923076923076923
0401150011,2236.8101193355633,14.997981711326691,13.105362321943092
0401150013,1.4999364392678385,0.07588269045147279,0.061224489795918366
0401160001,876.1176530054481,11.989874890726137,8.89522584333905
0401160004,554.3512290239546,14.070860498948521,15.114285714285714
0401160005,729.2886171930329,16.178410106035912,15.114285714285714
0401160006,840.0276199345947,12.858950981427746,8.98151556987268
0401160007,988.278857200572,13.000996001521381,24.096544234901344
0401160009,999.5358561423429,13.304928003768806,11.207224205337413
0401160017,853.0553296975884,12.901585838393517,12.878787878787879
0401160019,794.5757710655677,14.95553138124145,14.962264150943396
0401170001,818.7833682566497,12.180333567746287,12.158536585365853
0401170006,674.0130636936575,16.26413180789037,16.24
0401170008,628.0650923222495,17.05937424892484,14.173228346456693
0401220001,1296.975801310279,12.998780822061166,12.333553165584416
0401220003,1488.541828038756,13.722922351331608,16.965132112952837
0401220005,1364.7469503334091,13.20637505251996,12.333553165584416
0401220007,1069.7219329801744,12.573920189361733,12.930232558139535
0401220010,877.5804240549869,9.326008980534212,7.876454710852574
0401220016,55.15333213515326,2.534617441471086,2.4705882352941178
0401220017,0.32760521488849836,0.01049436802907405,0
0401220021,841.2731141770843,15.045855501986544,10.047163362952837
0401220026,123.14038313534246,2.1453002856791983,4.45221228661015
0401220027,648.4283601710472,15.293888672515852,14.008928571428571
0401220029,873.6644456974693,12.972021457411461,14.008928571428571
0401220031,544.06504026171865,5.890764061383771,7.876454710852574
0401220032,1571.4283352767466,14.033064967801858,16.965132112952837
0401220034,1236.3410718459718,13.38517476221496,12.930232558139535
0401230001,643.3081982938752,15.481738197777132,15.44
0401230003,759.0748974590779,10.99268149433895,6.94460620062171
0401230006,620.4812514328169,15.196972193717489,15.26530612244898
0401230011,844.6715061007637,15.501196355216475,15.518518518518519
0401230018,775.3071377756916,17.290740643572434,17.363636363636363
0401230019,757.6978253237422,14.479539139230845,11.661521592442647
0401230020,960.8692384718622,16.634739969807864,12.799946251727516
0401230021,1429.2403352476624,14.363980294253574,19.628491813535422
0401230022,649.7779885724436,7.528710530563213,10.756034772050281
0401230023,635.5011562893402,7.732340338734103,10.756034772050281
0401240001,737.2394620070589,13.602538484417078,13.62962962962963
0401240002,0,0,0
0401240003,0,0,0
0401240005,1410.502005405395,14.892012502768095,17.872612405770703
