id,gravity_model,bfca,sfca_2
1601010001,1.744261044907197,0.21870581105655942,0.21875
1601010002,16.79285162481299,13.003518921662979,13.44
1601010004,0,0,0
1601010005,0,0,0
1601010006,7.474802919450948e-5,Inf,0
1601010007,0.06711231556849677,Inf,Inf
1601010010,0,0,0
1601080001,4.411517227031844,0.2252398503378024,0.20588235294117646
1601080013,0.006935831159798454,2.49159756556719e-4,0
1601080017,0,0,0
1601080019,278.3684560465138,9.999986323720515,10
1601080021,8.220613295785425,0.382982292344663,0.38461538461538464
1601080022,0,0,0
1601080025,3.761249692190692,0.3928991846633613,0.3888888888888889
1601080026,5.681230708705741,0.43834932605587373,0.38461538461538464
1601080028,1.490520952018965,0.2975223759562705,0.2972972972972973
1601080029,0.8417154757722168,1.9958512947211864,0.25
1601080031,1.8219758773922936,0.32210589836487324,0.2716049382716049
1601080032,1.820694479493449,0.31317944472969245,0.2716049382716049
1601080035,33.284162064238586,1.0637923384209003,0.9230769230769231
1601080036,139.93823761389356,6.104363788709026,6.195121951219512
1601080037,3.4838176654877926,52.47596875000341,0.16666666666666666
1601080046,0.5335203440356787,0.2521341621767395,0.23684210526315788
1601080049,3.4647111171638136,52.46983868052973,0.16666666666666666
1601080053,28.091940317575396,0.418280725438253,1.0597609561752988
1601080054,3.1088793230036558,1.011568238408727,0.23076923076923078
1601080055,7.493283690166119,0.7645594531260351,0.23076923076923078
1601080060,5.254548393389309e-6,2.0216541785535492e-6,0
1601080061,1.5515989650873553e-4,5.573896069668118e-6,0
1601080062,0,0,0
1601120001,27.821165661206884,0.41321092153128436,1.0597609561752988
1601120002,0.02732372244729256,0.25,0.25
1601120009,30.71953955895011,0.9527094318894456,0.7142857142857143
1601120011,2.9682726145171823,0.2668644998273705,0.26666666666666666
1601120016,0,0,0
1601120017,2.3392858440361306,0.2814235471616615,0.2765957446808511
1601120022,0.6144764051130488,1.0397051198523484,1
1601120023,7.451976068822983e-4,0.0013114746781839825,0
1601120024,0.6144764051130488,1.0397051198523484,1
1601120026,338.1370533023752,18.67170361606082,18.77777777777778
1601120027,0.029991153640955406,0.9999999793003166,0
1601120029,90.13057644729199,1.6697108164348917,1.0597609561752988
1601120030,90.06740239656551,1.668734814528355,1.0597609561752988
1601120031,7.01463279897261,0.2306135673123837,0.1891891891891892
1601120032,28.091940317575396,0.418280725438253,1.0597609561752988
1601120033,6.153850112108534,0.3876284255913986,0.2765957446808511
1601120035,4.132239919465407e-8,7.272336852010136e-8,0
1601120044,0,0,0
1601120045,0,0,0
1601120046,189.62332282896193,10.99743432892578,11.129032258064516
1601120047,347.0411312354805,10.504293646530874,10.515151515151516
1601120049,0,0,0
1601120050,1.4199986375433122e-5,1.7449631354964285e-6,0
1601120052,286.821575685528,7.188172940488312,4.5256410256410255
1601120056,1.2948711486877305e-8,1.5912004138166546e-9,0
1601120057,0,0,0
1601120058,0,0,0
1601120064,2.4938505571501977e-8,8.315287018911874e-7,0
1601120065,0,0,0
1601120066,34.229582644946305,0.9889283751412055,0.7142857142857143
1601120067,0,0,0
1601120073,0,0,0
1601120077,0,0,0
1601130001,61.9582329345293,1.545535950680871,4.5256410256410255
1601130002,7.2592779246166845,0.1705446316842475,0.16279069767441862
1601130003,171.49424926065237,4.692720012978861,6.55461925535365
1601130004,379.9105609383704,6.589966604996821,8.690590917582172
1601130005,402.25819511185676,7.644584791019679,6.203090917582172
1601130006,283.91538712447334,10.89362364031902,11.064516129032258
1601130007,0,0,0
1601130012,48.49842484224785,4.822453191566185,4.84375
1601130013,0,0,0
1601130014,0,0,0
1601130015,7.493283690166119,0.7645594531260351,0.23076923076923078
1601130017,38.9353497008244,4.808381288934553,3.4776961784305724
1601130018,257.90933741035843,5.431375605995728,6.203090917582172
1601130020,0.024412596198006148,0.0014630148635550253,0
1601130021,4.847105960215974e-6,3.078530487926537e-7,0
1601130022,194.20279797774933,4.98716940741964,4.930232558139535
1601130023,5.254548393389309e-6,2.0216541785535492e-6,0
1601130024,243.01581448632916,5.511147768489921,6.654320987654321
1601130025,230.80196387131883,8.092839359295823,6.654320987654321
1601130026,90.06740239656551,1.668734814528355,1.0597609561752988
1601130028,84.58275934383353,10.393939259566011,10.393939393939394
1601130029,88.88504963000346,5.326764417092856,4.875
1601130030,33.99905014962514,5.733516384397314,2.980392156862745
1601130031,88.88504962991124,5.326764417092477,4.875
1601130032,45.967839514280385,7.674248742440641,2.980392156862745
1601130033,40.084530727835414,4.28485868292701,4.290322580645161
1601130034,627.3124005416538,9.962758422778053,7.909090909090909
1601130035,45.96787767910799,7.6742528043996465,2.980392156862745
1601130036,627.3035388762554,9.962087887591707,7.909090909090909
1601130037,15.5323730068404,1.2789166508500511,1.2727272727272727
1601130039,3.0726578020975976e-5,9.080650005593146e-6,0
1601130040,0,0,0
1601130042,0,0,0
1601130043,6.146095597711068e-10,1.106593374784545e-10,0
1601130044,1.799079498677762,0.33277690130016563,0.3333333333333333
1601130045,4.004579152492364,0.16708426483644784,0.16666666666666666
1601130046,1.5084198304488494,0.19230157791540778,0.19230769230769232
1601130047,0,0,0
1601130049,1.0532774143753263,0.16671293995663966,0.16666666666666666
1601130052,0,0,0
1601130054,0.6012884649068613,0.28740769396581756,0.16
1601130055,1.0549618431311818,0.16690734095582596,0.16666666666666666
1601130056,1.0977256101662898,0.09945831054576888,0.10526315789473684
1601130057,0.06674653992065213,0.6562632900419643,0.6666666666666666
1601130063,1.7343835562226933e-4,4.0402090651503314e-6,0
1601130064,0,0,0
1601130065,26.507530533410907,0.7212205659889153,7.909090909090909
1601130066,112.55326410734922,4.504364465154731,4.5
1601130069,138.1612761527604,5.485562421110452,4.3681754251374505
1601130070,145.2396527776178,4.968202111198402,4.930232558139535
1601130072,0,0,0
1601130074,41.6501051624198,7.07653634130906,2.980392156862745
1601130077,0,0,0
1601130078,4.3067697004053297e-7,2.2750857359492803e-7,0
1601130079,0.6766764659673333,0.20000000345957603,0.2
1601130082,0.46779139998803104,0.26787949505876674,0.26666666666666666
1601130083,1.7973326614105687,0.3076964142003953,0.3076923076923077
1601130084,0.011033128841521543,0.10847959222457729,0
1601130086,1.4074001201655042,0.15025830120047232,0.16
1601130088,0.22162189125035142,0.020078157181386745,0.10526315789473684
1601130089,2.0491167277597113,0.2642539723234212,0.2857142857142857
1601130090,3.7396727608536815e-10,4.392080283820038e-11,0
1601130092,0,0,0
1601130093,222.60888447072944,5.1527942604640895,5.093023255813954
1601130095,182.3123126970744,4.991579594090662,4.240665766981556
1601130097,151.22199827633492,5.005235621056239,3.680393401015228
1601130098,417.49194552553087,7.923832468757287,9.000559272012552
1601130099,0.4096605131713738,0.18178035545698562,0.18181818181818182
1601130100,0.8120137216815182,1.4999998852600418,1.5
1601130101,225.62321726075257,5.19244170098538,4.240665766981556
